Feature\Product;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;
_X15052;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15053;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15054;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15055;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15056;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15057;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15058;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15059;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15060;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15061;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15062;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15063;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15064;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15065;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15066;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15067;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15068;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15069;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15070;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15071;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15072;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15073;-;X;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15074;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15075;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15076;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15077;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15078;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15079;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15080;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15081;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15082;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15083;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15084;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15085;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15086;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15087;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15088;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15089;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15090;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15091;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15092;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15093;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15094;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15095;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15096;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15097;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15098;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15099;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15100;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15101;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15102;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15103;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15104;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15105;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15106;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15107;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15108;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15109;-;X;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15110;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15111;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15112;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15113;-;X;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15114;-;X;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15115;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15116;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15117;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15118;-;X;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15119;-;X;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15120;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15121;-;X;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15122;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15123;-;X;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15124;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15125;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15126;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15127;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15128;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15129;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15130;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15131;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15132;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15133;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15134;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15135;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15136;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15137;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15138;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15139;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15140;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15141;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15142;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15143;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15144;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15145;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15146;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15147;-;X;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15148;-;X;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15149;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15150;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15151;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15152;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15153;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15154;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15155;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15156;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15157;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15158;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15159;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15160;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15161;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15162;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15163;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15164;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15165;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15166;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15167;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15168;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15169;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15170;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15171;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15172;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15173;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15174;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15175;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15176;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15177;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15178;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15179;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15180;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15181;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15182;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15183;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15184;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15185;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15186;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15187;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15188;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15189;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15190;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15191;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15192;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15193;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15194;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15195;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15196;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15197;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15198;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15199;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15200;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15201;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15202;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15203;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15204;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15205;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15206;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15207;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15208;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15209;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15210;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15211;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15212;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15213;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15214;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15215;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15216;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15217;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15218;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15219;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15220;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15221;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15222;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15223;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15224;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15225;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15226;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15227;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15228;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15229;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15230;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15231;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15232;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15233;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15234;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15235;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15236;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15237;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15238;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15239;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15240;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15241;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15242;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15243;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15244;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15245;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15246;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15247;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15248;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15249;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15250;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15251;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15252;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15253;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15254;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15255;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15256;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15257;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15258;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15259;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15260;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15261;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15262;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15263;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15264;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15265;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15266;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15267;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15268;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15269;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15270;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15271;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15272;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15273;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15274;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15275;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15276;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15277;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15278;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15279;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15280;X;-;X;X;X;-;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;-;X;X;X;X;
_X15281;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15282;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
_X15283;-;-;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
